timestamp,type,severity,message,lat,lon
2025-11-11T13:21:30.390521,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-11-11T13:21:31.947784,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-11-11T13:21:32.889966,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-11-11T13:23:36.089353,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-11-11T13:23:36.838010,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-11-23T14:37:35.539166,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-11-23T14:37:40.186265,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-11-23T14:37:41.585078,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-11-23T14:37:42.824692,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-11-23T14:37:44.137377,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-11-23T14:38:00.123982,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-11-23T14:38:02.501552,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
